ix,iy,clng,clat,town,anchor_count,anchor_names,mentions_sum,oai_sum,poi_count,avg_rating,review_total,culture,tourism,mismatch,category
72,84,113.16425,23.17825,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
74,91,113.17325,23.20975,里水镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
53,59,113.07875,23.06575,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
18,34,112.92125,22.95325,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
77,82,113.18675,23.16925,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
83,52,113.21375,23.03425,桂城街道,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
13,66,112.89875,23.09725,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
18,17,112.92125,22.87675,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
22,83,112.93925,23.17375,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
50,83,113.06525,23.17375,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
30,45,112.97525,23.00275,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
18,75,112.92125,23.13775,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
40,57,113.02025,23.05675,狮山镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
15,30,112.90775,22.93525,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
61,62,113.11475,23.07925,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
14,73,112.90325,23.12875,狮山镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
41,27,113.02475,22.92175,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
34,69,112.99325,23.11075,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
69,94,113.15075,23.22325,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
40,27,113.02025,22.92175,丹灶镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
39,57,113.01575,23.05675,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
56,79,113.09225,23.15575,大沥镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
48,89,113.05625,23.20075,狮山镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
39,5,113.01575,22.82275,九江镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
28,23,112.96625,22.90375,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
19,38,112.92575,22.97125,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
64,80,113.12825,23.16025,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
59,74,113.10575,23.13325,大沥镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
75,46,113.17775,23.00725,桂城街道,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
55,93,113.08775,23.21875,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
75,79,113.17775,23.15575,大沥镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
70,102,113.15525,23.25925,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
41,59,113.02475,23.06575,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
39,3,113.01575,22.81375,九江镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
17,48,112.91675,23.01625,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
14,66,112.90325,23.09725,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
35,53,112.99775,23.03875,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
30,23,112.97525,22.90375,西樵镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
63,77,113.12375,23.14675,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
52,81,113.07425,23.16475,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
89,53,113.24075,23.03875,桂城街道,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
78,88,113.19125,23.19625,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
38,4,113.01125,22.81825,九江镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
25,88,112.95275,23.19625,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
21,85,112.93475,23.18275,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
50,67,113.06525,23.10175,大沥镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
57,99,113.09675,23.24575,大沥镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
27,33,112.96175,22.94875,西樵镇,0,,0.0,0.0,4,4.7,0,0.0,30.79,30.79,一般地带
24,54,112.94825,23.04325,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
31,9,112.97975,22.84075,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
17,75,112.91675,23.13775,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
13,34,112.89875,22.95325,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
42,26,113.02925,22.91725,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
63,81,113.12375,23.16475,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
14,33,112.90325,22.94875,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
40,66,113.02025,23.09725,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
34,56,112.99325,23.05225,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
43,25,113.03375,22.91275,丹灶镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
55,100,113.08775,23.25025,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
25,16,112.95275,22.87225,九江镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
39,67,113.01575,23.10175,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
17,22,112.91675,22.89925,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
12,64,112.89425,23.08825,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
52,71,113.07425,23.11975,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
8,66,112.87625,23.09725,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
60,66,113.11025,23.09725,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
62,88,113.11925,23.19625,大沥镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
22,30,112.93925,22.93525,西樵镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
17,44,112.91675,22.99825,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
70,95,113.15525,23.22775,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
74,50,113.17325,23.02525,桂城街道,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
63,67,113.12375,23.10175,大沥镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
58,64,113.10125,23.08825,大沥镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
62,76,113.11925,23.14225,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
45,67,113.04275,23.10175,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
71,78,113.15975,23.15125,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
61,86,113.11475,23.18725,大沥镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
13,74,112.89875,23.13325,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
34,83,112.99325,23.17375,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
52,62,113.07425,23.07925,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
36,62,113.00225,23.07925,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
29,10,112.97075,22.84525,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
34,29,112.99325,22.93075,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
66,105,113.13725,23.27275,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
21,63,112.93475,23.08375,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
61,89,113.11475,23.20075,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
28,78,112.96625,23.15125,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
34,89,112.99325,23.20075,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
56,104,113.09225,23.26825,里水镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
67,79,113.14175,23.15575,里水镇,0,,0.0,0.0,2,0.0,1,0.0,12.76,12.76,双低空白
37,79,113.00675,23.15575,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
62,103,113.11925,23.26375,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
30,70,112.97525,23.11525,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
65,81,113.13275,23.16475,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
30,84,112.97525,23.17825,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
39,70,113.01575,23.11525,狮山镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
27,75,112.96175,23.13775,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
32,36,112.98425,22.96225,丹灶镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
44,23,113.03825,22.90375,九江镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
38,60,113.01125,23.07025,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
28,64,112.96625,23.08825,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
37,28,113.00675,22.92625,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
19,29,112.92575,22.93075,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
52,56,113.07425,23.05225,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
49,77,113.06075,23.14675,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
18,62,112.92125,23.07925,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
12,14,112.89425,22.86325,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
43,59,113.03375,23.06575,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
73,61,113.16875,23.07475,桂城街道,0,,0.0,0.0,3,4.7,0,0.0,29.13,29.13,一般地带
31,62,112.97975,23.07925,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
13,59,112.89875,23.06575,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
36,25,113.00225,22.91275,九江镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
36,65,113.00225,23.09275,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
34,73,112.99325,23.12875,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
58,85,113.10125,23.18275,大沥镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
34,54,112.99325,23.04325,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
44,59,113.03825,23.06575,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
27,35,112.96175,22.95775,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
14,52,112.90325,23.03425,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
42,5,113.02925,22.82275,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
52,86,113.07425,23.18725,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
18,27,112.92125,22.92175,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
51,93,113.06975,23.21875,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
58,90,113.10125,23.20525,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
44,72,113.03825,23.12425,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
77,85,113.18675,23.18275,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
71,76,113.15975,23.14225,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
74,104,113.17325,23.26825,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
33,88,112.98875,23.19625,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
28,83,112.96625,23.17375,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
21,58,112.93475,23.06125,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
64,99,113.12825,23.24575,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
62,60,113.11925,23.07025,桂城街道,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
54,82,113.08325,23.16925,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
18,23,112.92125,22.90375,西樵镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
24,81,112.94825,23.16475,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
48,82,113.05625,23.16925,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
18,18,112.92125,22.88125,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
41,71,113.02475,23.11975,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
58,81,113.10125,23.16475,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
59,72,113.10575,23.12425,大沥镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
61,83,113.11475,23.17375,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
37,66,113.00675,23.09725,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
19,64,112.92575,23.08825,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
19,19,112.92575,22.88575,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
72,75,113.16425,23.13775,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
18,26,112.92125,22.91725,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
67,64,113.14175,23.08825,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
68,62,113.14625,23.07925,桂城街道,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
27,59,112.96175,23.06575,丹灶镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
15,73,112.90775,23.12875,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
15,66,112.90775,23.09725,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
20,33,112.93025,22.94875,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
42,22,113.02925,22.89925,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
37,13,113.00675,22.85875,九江镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
11,13,112.88975,22.85875,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
19,52,112.92575,23.03425,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
18,54,112.92125,23.04325,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
46,77,113.04725,23.14675,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
59,93,113.10575,23.21875,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
68,76,113.14625,23.14225,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
42,80,113.02925,23.16025,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
64,89,113.12825,23.20075,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
31,15,112.97975,22.86775,九江镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
55,74,113.08775,23.13325,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
37,6,113.00675,22.82725,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
56,99,113.09225,23.24575,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
47,65,113.05175,23.09275,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
59,89,113.10575,23.20075,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
9,70,112.88075,23.11525,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
64,76,113.12825,23.14225,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
27,72,112.96175,23.12425,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
55,80,113.08775,23.16025,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
66,64,113.13725,23.08825,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
60,82,113.11025,23.16925,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
78,57,113.19125,23.05675,桂城街道,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
74,103,113.17325,23.26375,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
12,60,112.89425,23.07025,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
81,64,113.20475,23.08825,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
68,84,113.14625,23.17825,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
63,106,113.12375,23.27725,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
59,77,113.10575,23.14675,狮山镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
64,77,113.12825,23.14675,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
24,64,112.94825,23.08825,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
36,57,113.00225,23.05675,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
32,24,112.98425,22.90825,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
75,84,113.17775,23.17825,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
25,55,112.95275,23.04775,丹灶镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
30,48,112.97525,23.01625,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
32,9,112.98425,22.84075,九江镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
59,100,113.10575,23.25025,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
20,62,112.93025,23.07925,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
53,74,113.07875,23.13325,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
32,14,112.98425,22.86325,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
58,77,113.10125,23.14675,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
31,67,112.97975,23.10175,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
24,84,112.94825,23.17825,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
54,70,113.08325,23.11525,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
29,26,112.97075,22.91725,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
53,61,113.07875,23.07475,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
74,67,113.17325,23.10175,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
74,77,113.17325,23.14675,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
44,25,113.03825,22.91275,丹灶镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
28,75,112.96625,23.13775,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
31,39,112.97975,22.97575,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
12,63,112.89425,23.08375,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
21,59,112.93475,23.06575,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
67,75,113.14175,23.13775,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
28,38,112.96625,22.97125,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
13,54,112.89875,23.04325,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
55,83,113.08775,23.17375,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
49,97,113.06075,23.23675,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
36,5,113.00225,22.82275,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
58,97,113.10125,23.23675,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
71,86,113.15975,23.18725,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
57,94,113.09675,23.22325,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
19,78,112.92575,23.15125,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
50,57,113.06525,23.05675,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
64,68,113.12825,23.10625,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
46,62,113.04725,23.07925,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
39,76,113.01575,23.14225,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
73,68,113.16875,23.10625,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
26,62,112.95725,23.07925,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
69,62,113.15075,23.07925,桂城街道,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
38,29,113.01125,22.93075,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
8,64,112.87625,23.08825,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
32,75,112.98425,23.13775,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
55,67,113.08775,23.10175,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
69,90,113.15075,23.20525,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
53,60,113.07875,23.07025,大沥镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
77,91,113.18675,23.20975,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
18,68,112.92125,23.10625,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
51,85,113.06975,23.18275,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
57,93,113.09675,23.21875,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
68,105,113.14625,23.27275,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
57,85,113.09675,23.18275,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
30,4,112.97525,22.81825,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
44,19,113.03825,22.88575,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
72,68,113.16425,23.10625,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
64,109,113.12825,23.29075,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
66,81,113.13725,23.16475,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
41,63,113.02475,23.08375,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
57,90,113.09675,23.20525,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
54,57,113.08325,23.05675,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
56,61,113.09225,23.07475,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
21,60,112.93475,23.07025,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
73,82,113.16875,23.16925,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
77,49,113.18675,23.02075,桂城街道,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
72,96,113.16425,23.23225,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
