2026-03-15 20:27:20 | model=qwen3:8b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0000 | entities=3 | relations=0 | elapsed=69.7s
2026-03-17 12:29:15 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0045 | entities=0 | relations=0 | elapsed=4.2s
2026-03-17 12:29:15 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0138 | entities=0 | relations=0 | elapsed=4.2s
2026-03-17 12:29:21 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0003 | entities=5 | relations=2 | elapsed=10.4s
2026-03-17 12:29:23 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0139 | entities=0 | relations=0 | elapsed=8.1s
2026-03-17 12:29:27 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0046 | entities=4 | relations=0 | elapsed=12.1s
2026-03-17 12:29:28 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0140 | entities=0 | relations=0 | elapsed=4.2s
2026-03-17 12:29:31 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0004 | entities=5 | relations=5 | elapsed=9.7s
2026-03-17 12:29:31 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0047 | entities=1 | relations=0 | elapsed=4.2s
2026-03-17 12:29:32 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0141 | entities=1 | relations=0 | elapsed=4.4s
2026-03-17 12:29:42 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0005 | entities=3 | relations=1 | elapsed=11.2s
2026-03-17 12:29:44 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0048 | entities=5 | relations=5 | elapsed=12.7s
2026-03-17 12:29:46 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0142 | entities=5 | relations=2 | elapsed=14.1s
2026-03-17 12:30:00 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0006 | entities=11 | relations=0 | elapsed=17.7s
2026-03-17 12:30:02 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0049 | entities=6 | relations=1 | elapsed=18.1s
2026-03-17 12:30:05 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0143 | entities=5 | relations=5 | elapsed=18.5s
2026-03-17 12:30:06 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0050 | entities=0 | relations=0 | elapsed=3.8s
2026-03-17 12:30:10 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0007 | entities=3 | relations=0 | elapsed=10.7s
2026-03-17 12:30:15 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0144 | entities=3 | relations=1 | elapsed=10.8s
2026-03-17 12:30:24 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0051 | entities=10 | relations=7 | elapsed=17.9s
2026-03-17 12:30:29 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0008 | entities=7 | relations=2 | elapsed=18.7s
2026-03-17 12:30:36 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0145 | entities=6 | relations=0 | elapsed=20.5s
2026-03-17 12:30:54 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0052 | entities=16 | relations=0 | elapsed=30.4s
2026-03-17 12:30:55 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0146 | entities=0 | relations=0 | elapsed=18.8s
2026-03-17 12:31:11 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0009 | entities=18 | relations=17 | elapsed=41.5s
2026-03-17 12:31:28 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0053 | entities=18 | relations=1 | elapsed=33.9s
2026-03-17 12:31:36 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0147 | entities=12 | relations=2 | elapsed=41.5s
2026-03-17 12:31:39 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0010 | entities=2 | relations=1 | elapsed=28.6s
2026-03-17 12:31:40 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0054 | entities=0 | relations=0 | elapsed=11.1s
2026-03-17 12:31:40 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0148 | entities=0 | relations=0 | elapsed=3.4s
2026-03-17 12:31:55 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0011 | entities=15 | relations=9 | elapsed=15.6s
2026-03-17 12:32:01 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0055 | entities=6 | relations=0 | elapsed=21.1s
2026-03-17 12:32:03 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0149 | entities=5 | relations=3 | elapsed=23.1s
2026-03-17 12:32:08 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0056 | entities=0 | relations=0 | elapsed=7.0s
2026-03-17 12:32:08 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0150 | entities=0 | relations=0 | elapsed=5.1s
2026-03-17 12:32:16 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0012 | entities=15 | relations=0 | elapsed=21.4s
2026-03-17 12:32:17 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0057 | entities=0 | relations=0 | elapsed=8.9s
2026-03-17 12:32:17 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0151 | entities=0 | relations=0 | elapsed=8.9s
2026-03-17 12:32:24 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0152 | entities=0 | relations=0 | elapsed=6.8s
2026-03-17 12:32:25 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0013 | entities=2 | relations=1 | elapsed=8.9s
2026-03-17 12:32:30 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0058 | entities=13 | relations=0 | elapsed=13.1s
2026-03-17 12:32:37 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0153 | entities=3 | relations=0 | elapsed=14.0s
2026-03-17 12:32:42 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0014 | entities=7 | relations=3 | elapsed=16.6s
2026-03-17 12:32:47 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0059 | entities=9 | relations=0 | elapsed=17.8s
2026-03-17 12:32:48 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0154 | entities=0 | relations=0 | elapsed=10.3s
2026-03-17 12:32:50 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0060 | entities=0 | relations=0 | elapsed=2.6s
2026-03-17 12:32:56 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0015 | entities=6 | relations=2 | elapsed=14.3s
2026-03-17 12:32:56 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0061 | entities=0 | relations=0 | elapsed=6.1s
2026-03-17 12:33:03 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0155 | entities=8 | relations=4 | elapsed=15.3s
2026-03-17 12:33:06 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0062 | entities=0 | relations=0 | elapsed=9.2s
2026-03-17 12:33:10 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0016 | entities=6 | relations=5 | elapsed=14.2s
2026-03-17 12:33:10 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0063 | entities=0 | relations=0 | elapsed=4.9s
2026-03-17 12:33:13 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0156 | entities=5 | relations=3 | elapsed=10.1s
2026-03-17 12:33:16 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0064 | entities=0 | relations=0 | elapsed=5.4s
2026-03-17 12:33:22 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0017 | entities=8 | relations=0 | elapsed=11.9s
2026-03-17 12:33:22 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0065 | entities=0 | relations=0 | elapsed=6.5s
2026-03-17 12:33:25 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0157 | entities=6 | relations=1 | elapsed=11.8s
2026-03-17 12:33:39 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0018 | entities=6 | relations=1 | elapsed=16.6s
2026-03-17 12:33:43 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0066 | entities=12 | relations=11 | elapsed=20.9s
2026-03-17 12:33:49 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0158 | entities=7 | relations=4 | elapsed=24.0s
2026-03-17 12:33:59 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0019 | entities=6 | relations=7 | elapsed=20.0s
2026-03-17 12:34:04 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0067 | entities=8 | relations=5 | elapsed=20.7s
2026-03-17 12:34:07 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0159 | entities=4 | relations=2 | elapsed=17.4s
2026-03-17 12:34:19 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0020 | entities=7 | relations=7 | elapsed=20.0s
2026-03-17 12:34:23 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0068 | entities=6 | relations=6 | elapsed=19.3s
2026-03-17 12:34:26 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0160 | entities=5 | relations=4 | elapsed=19.3s
2026-03-17 12:34:34 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0021 | entities=4 | relations=3 | elapsed=15.4s
2026-03-17 12:34:37 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0069 | entities=6 | relations=4 | elapsed=14.1s
2026-03-17 12:34:39 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0161 | entities=6 | relations=1 | elapsed=13.2s
2026-03-17 12:34:42 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0070 | entities=0 | relations=0 | elapsed=4.6s
2026-03-17 12:34:47 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0022 | entities=7 | relations=5 | elapsed=13.3s
2026-03-17 12:34:50 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0162 | entities=3 | relations=2 | elapsed=10.6s
2026-03-17 12:34:56 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0071 | entities=2 | relations=0 | elapsed=13.9s
2026-03-17 12:35:07 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0023 | entities=16 | relations=13 | elapsed=20.1s
2026-03-17 12:35:10 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0163 | entities=2 | relations=1 | elapsed=20.9s
2026-03-17 12:35:15 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0072 | entities=4 | relations=1 | elapsed=19.5s
2026-03-17 12:35:22 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0024 | entities=7 | relations=3 | elapsed=14.7s
2026-03-17 12:35:27 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0164 | entities=6 | relations=0 | elapsed=16.1s
2026-03-17 12:35:32 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0073 | entities=4 | relations=2 | elapsed=16.2s
2026-03-17 12:35:37 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0025 | entities=8 | relations=7 | elapsed=15.0s
2026-03-17 12:35:42 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0165 | entities=6 | relations=1 | elapsed=15.8s
2026-03-17 12:35:46 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0074 | entities=5 | relations=1 | elapsed=14.8s
2026-03-17 12:35:50 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0026 | entities=4 | relations=4 | elapsed=13.3s
2026-03-17 12:35:51 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0075 | entities=1 | relations=0 | elapsed=4.8s
2026-03-17 12:35:54 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0166 | entities=3 | relations=3 | elapsed=11.8s
2026-03-17 12:36:03 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0027 | entities=4 | relations=4 | elapsed=13.0s
2026-03-17 12:36:09 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0076 | entities=4 | relations=3 | elapsed=18.0s
2026-03-17 12:36:16 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0167 | entities=9 | relations=1 | elapsed=21.7s
2026-03-17 12:36:20 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0168 | entities=0 | relations=0 | elapsed=4.6s
2026-03-17 12:36:26 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0028 | entities=9 | relations=7 | elapsed=22.2s
2026-03-17 12:36:27 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0077 | entities=3 | relations=2 | elapsed=18.1s
2026-03-17 12:36:27 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0169 | entities=0 | relations=0 | elapsed=7.0s
2026-03-17 12:36:37 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0029 | entities=5 | relations=4 | elapsed=11.6s
2026-03-17 12:36:38 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0078 | entities=3 | relations=0 | elapsed=11.2s
2026-03-17 12:36:43 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0170 | entities=11 | relations=0 | elapsed=15.9s
2026-03-17 12:36:46 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0079 | entities=0 | relations=0 | elapsed=7.7s
2026-03-17 12:36:46 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0171 | entities=0 | relations=0 | elapsed=2.8s
2026-03-17 12:36:54 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0030 | entities=7 | relations=6 | elapsed=16.5s
2026-03-17 12:36:56 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0172 | entities=0 | relations=0 | elapsed=9.9s
2026-03-17 12:37:00 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0080 | entities=4 | relations=2 | elapsed=14.0s
2026-03-17 12:37:07 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0031 | entities=8 | relations=2 | elapsed=13.5s
2026-03-17 12:37:14 | T_0 | model=qwen2.5:7b | file=037_南海文史资料_第23辑_石景宜先生传.md | chunk=chunk_0173 | entities=6 | relations=6 | elapsed=17.7s
2026-03-17 12:37:22 | T_1 | model=qwen2.5:7b | file=039_南海文史资料_第25辑_(广东省南海市政协文史资料委员会编).md | chunk=chunk_0081 | entities=6 | relations=5 | elapsed=22.0s
2026-03-17 12:37:31 | T_2 | model=qwen2.5:7b | file=040_南海文史资料_第26辑_黄少强画传.md | chunk=chunk_0032 | entities=15 | relations=15 | elapsed=24.0s
